Vout1		Vout2		Vout3		
0.009495	0.006597	2.500000
0.009320	0.003740	2.500000
0.009077	0.001458	2.500000
0.009587	0.003867	2.500000
0.009358	0.013144	2.500000
0.009352	0.002629	2.500000
0.009593	0.004524	2.500000
0.009505	0.008399	2.500000
0.009418	0.011410	2.500000
0.009575	0.011277	2.500000
0.009158	0.008780	2.500000
0.009352	0.004712	2.500000
0.009331	0.010763	2.500000
0.009432	0.002224	2.500000
0.009393	0.005683	2.500000
0.009036	0.003153	2.500000
0.009196	0.005451	2.500000
0.009550	0.008877	2.500000
0.009371	0.003304	2.500000
0.009256	0.006905	2.500000
0.009244	0.005043	2.500000
0.009213	0.004355	2.500000
0.009191	0.005590	2.500000
0.009337	0.006348	2.500000
